"376","2.33603","48.86293","Palais Royal Musee du Louvre","2c4911cdaf2ef2eb"
"377","2.24665","48.71783","Palaiseau","3d8005b6e3da0c8e"
"378","2.2372","48.70769","Palaiseau Villebon","22ba5943c06d7154"
"379","2.39976","48.8981","Pantin","05ea7e6c418e061e"
"380","2.31022","48.77062","Parc de Sceaux","e976a04ee6173625"
"381","2.51459","48.97376","Parc des Expositions","1856249e8898c960"
"382","2.22181","48.84294","Parc de St Cloud","109d69383cad9f80"
"383","2.28579","48.85753","Passy","301b3e72d166c8c2"
"384","2.31267","48.84301","Pasteur","93f97c80a86a1bcb"
"385","2.40175","48.86869","Pelleport","e63ca513e4f7bec7"
"386","2.29732","48.88494","Pereire","db83b7e4fb816bb9"
"387","2.3874","48.86296","Pere Lachaise","00b0a345d0b88441"
"388","2.31805","48.83395","Permety","f281c16e4f43d9cb"
"389","2.29773","48.88577","Pereire Levallois","60dc54242101b7d7"
"390","2.14678","48.7711","Petit Jouy Les Loges","a782bd789204249c"
"391","2.46532","48.90039","Petit Noisy","86502177c7acae5a"
"392","2.33341","48.67625","Petit Vaux","452589482843f90e"
"393","2.38972","48.85845","Philippe Auguste","ae9b45d22d81d637"
"394","2.4022","48.84501","Picpus","82d8b335ca0fafc6"
"395","2.37739","48.81589","Pierre Curie","2e41b0d92fc10e5e"
"396","2.37236","48.96388","Pierrefitte Stains","ade04a9f50bebb9f"
"397","2.15421","49.01928","Pierrelaye","29c7ab3926941893"
"398","2.33757","48.88229","Pigalle","33eeb11881b83b46"
"399","2.32736","48.88357","Place de Clichy","ee08a35b24827df7"
"400","2.39268","48.87683","Place des Fetes","e763d53d70a25efd"
"401","2.35568","48.8315","Place d'Italie","bc5ab6534297ba9e"
"402","2.35241","48.84352","Place Monge","b74024d80b5d8c8e"
"403","2.31402","48.83174","Plaisance","48feada93ab6324e"
"404","2.464811","48.768786","Pointe du Lac","86ed55ae6fb21df0"
"405","2.34938","48.87741","Poissonniere","6798a682a7cd98d3"
"406","2.04032","48.93307","Poissy","5cbb943bccdd5f6e"
